paper_id	rating
af2c8EaKl8	7.0
PXXuLvIH5r	6.0
YIWe2amtrV	3.6666666666666665
rUH2EDpToF	6.0
3i7iNGxw6r	5.0
j5EbZEyK9I	4.5
vSh5ePa0ph	6.75
jo36Mzwuvf	4.75
DjIsNDEOYX	6.5
s2NjWfaYdZ	6.75
bwZ9xh178a	6.0
N1gmpVd4iE	5.8
DxM73sxtna	4.5
YKK1jXEWja	5.25
vueANsev2R	3.75
x5LvBK43wg	6.2
xC8xh2RSs2	6.5
XCMbagV0No	5.0
R6klub5OXr	5.25
hkSjjs4o5d	6.5
jeMZi2Z9xe	6.75
Ge0GEOvifh	4.666666666666667
d94x0gWTUX	7.333333333333333
rpwES4pe9W	4.75
EW8ZExRZkJ	7.333333333333333
SXTr9hIvJ1	5.75
XOnya9gSdF	7.5
50vyPuz0iv	4.0
ul1cjLB98Y	5.25
FAY6ORIvn5	5.25
d4uL2MSe0z	6.75
GSBHKiw19c	6.5
N581Nje6fH	1.5
NgtEafc8NZ	5.0
kO8AxyGBxG	4.4
ymjI8feDTD	6.5
IlNVkYUSfF	5.0
zEhTnQZB3D	2.3333333333333335
ZAMoxm86KV	3.6666666666666665
rUx0zQFwD1	5.333333333333333
icTZCUbtD6	6.2
tPjVRmHqCg	4.333333333333333
D9SA02esgh	4.0
1OfAO2mes1	6.0
7fxzVTSgZC	6.25
NLRo4qhg6t	3.0
Z8uFGTNXIF	5.333333333333333
hz2zhaZPXm	3.5
8zJevzvk64	3.5
rO62BY3dYc	3.75
5e0yWSNGIc	5.333333333333333
vlQ56aWJhl	5.0
5VD7dS3cZX	4.75
mssRRt6OPE	5.75
Ch7WqGcGmb	5.75
X0fDR10B7c	4.75
2inBuwTyL2	6.0
reBq1gmlhS	4.5
Q3YaCghZNt	5.75
kRdcwzEL5J	5.25
liuqDwmbQJ	6.0
B5Tp4WwZl8	6.25
6yv8UHVJn4	7.5
UMOlFJzLfL	5.75
D1w3huGGpu	4.75
WpQbM1kBuy	4.25
xt9Bu66rqv	7.5
86NGO8qeWs	6.5
Ro3EBZiKhT	4.25
LYS3RhIYCq	6.2
F0q880yOgY	4.4
LSrDaGWTnv	4.333333333333333
7gVX2LxE7A	3.6666666666666665
fnO5h1CFyh	3.0
x7LrHqcOyh	4.0
ulaUJFd96G	6.25
uw5U7FfTRf	3.0
ePOjNlOjLC	6.25
QbXo9pbJpp	5.25
DfPtC8uSot	6.75
fcSDt7H8kI	4.0
RFLZFxoLnE	3.5
oXjnwQLcTA	6.0
pTU2X9mUBe	5.25
krx55l2A6G	6.2
igfDXfMvm5	5.5
Bk0ykeYCfP	5.333333333333333
4y3GDTFv70	3.25
S4wo3MnlTr	4.25
jkhVrIllKg	4.25
bAMPOUF227	5.0
XN6ZPINdSg	6.4
f3UIvWeAKs	3.75
0akLDTFR9x	7.0
CaP3CByuLp	4.0
CpiOUOaqh3	2.0
ytGU2iit80	4.75
ISfY3YMXxU	5.75
pogJXugbN8	3.5
NiefAhgJqH	5.666666666666667
dtFN6T4aMU	4.666666666666667
u7LFI98JI6	5.0
LNLjU5C5dK	6.5
5T46w5X3Go	4.75
Bo6GpQ3B9a	7.0
TYXtXLYHpR	5.75
TCSoDjtSZL	4.5
61mnwO4Mzp	4.5
BkvdAYhyqm	6.333333333333333
fw1oizreEF	5.0
DyclWshWvf	4.0
C4s9CAvqyg	3.5
BlkxbI6vzl	7.0
lNZJyEDxy4	6.666666666666667
MNFKm4AStf	4.75
KNvubydSB5	6.4
iP8ig954Uz	5.333333333333333
8BAkNCqpGW	8.0
xoZ29eXUk7	4.5
yoVq2BGQdP	6.75
tAcEidZ1Y2	3.5
M2oUA4XBq4	3.5
mHv6wcBb0z	5.5
ndR8Ytrzhh	5.75
VJEcAnFPqC	5.25
MdHDUsP2lt	4.75
xLRAQiqd9I	6.25
r1IbewSnqq	4.0
5Itc7v0pnA	4.2
DbRfXmzwjc	4.5
HqQctXKI7W	4.5
7oYpj8BOLW	6.0
Oi6BhzIu7R	4.666666666666667
JdWpIe70FL	4.75
fGAIgO75dG	5.666666666666667
WDQ9ZzsgDL	3.5
CgpiO0DRrk	5.0
LzPWWPAdY4	7.333333333333333
ikmuHqugN7	6.6
vogtAV1GGL	5.75
r42tSSCHPh	7.0
3Jl0sjmZx9	5.2
y21ZO6M86t	7.25
I7FPVqlwSe	3.75
6LLho5X6xV	6.333333333333333
qi88abxiE4	4.5
Q9vYgjcvrX	3.5
8JCn0kmS8W	5.0
hCrFG9cyuC	6.0
IOEEDkla96	6.0
7HdtLgsvys	2.5
FDfq0RRkuz	5.5
oO6FsMyDBt	7.333333333333333
wsjNCPqziJ	4.5
YqyTXmF8Y2	6.0
wXpSidPpc5	6.5
3husFxdHI1	4.666666666666667
LixGd92Wri	5.666666666666667
HBEjrlu7Aa	5.666666666666667
YEPlTU5mZC	7.333333333333333
IGzaH538fz	8.0
PfaPgIQTul	5.25
wMXH8tTQE3	6.0
cYksYKbf6K	4.5
61DYdiyQqk	5.333333333333333
xVbke7yC07	2.3333333333333335
gbrHZq07mq	5.6
2Kf1AIdeyt	3.6666666666666665
apQukvJHFE	4.0
qNrJJZAKI3	7.0
G1Hlubz1fR	6.0
9gyDdCKTDJ	4.5
IiimxXqxNP	4.6
anG8cNYQAs	3.0
8DLVrWL78S	4.0
pTqmVbBa8R	5.333333333333333
rAX55lDjtt	4.6
Koh0i2u8qX	6.5
p4S5Z6Sah4	6.25
I0wEUVzbNY	4.5
E64ZqVCr72	5.25
YkEW5TabYN	5.0
FT4gAPFsQd	6.0
6IjN7oxjXt	5.5
l5ouuojPGe	3.0
CWoIj2XJuT	4.5
rKPK2Rn6y8	4.75
mHYkcQzdae	4.75
kaAtQwhnM2	5.4
hB2hXtxIPH	7.0
U2ZIgcrg7Z	4.75
NLevOah0CJ	6.333333333333333
ONnZVUrFBT	5.5
mbPvdO2dxb	5.0
nN1bEm8cna	5.25
kzGuiRXZrQ	5.75
zNzVhX00h4	5.25
DUkYDXqxKp	4.75
mRw9BuNO9i	6.0
Xkf2EBj4w3	7.25
BqHaLnans2	6.2
fszrlQ2DuP	6.0
AMCaG2TAeg	4.333333333333333
XT2yAa6Bbp	5.5
bcHty5VvkQ	5.5
49ZYkhEGmv	6.5
fyTPWfXtcc	4.666666666666667
MiMxv6ijvC	2.5
U0c2IaQhHk	5.0
DHCp41nv1M	6.333333333333333
TeeyHEi25C	6.25
jYHRP6nj9Q	5.0
OGtnhKQJms	7.0
WqovbCMrOp	5.8
anek0q7QPL	5.0
DkYQHewNcp	6.333333333333333
iriEqxFB4y	7.333333333333333
7n360rsYAq	6.0
ws0F5NTzGw	4.5
cTOL99p5HL	4.0
9nddtu94uX	6.5
r6NMqADLGQ	4.5
MY0qlcFcUg	7.333333333333333
SQrHpTllXa	8.0
tJDlRzQh7x	4.333333333333333
dcjtMYkpXx	6.5
TyFrPOKYXw	7.5
S4zpk61r6G	4.666666666666667
KTL534o7Ot	5.333333333333333
HKGQDDTuvZ	6.0
nMFSUjxMIl	5.75
gEdg9JvO8X	3.6666666666666665
OHll7EfuSi	4.666666666666667
PdTe8S0Mkl	3.0
EyQO9RPhwN	4.5
wprSv7ichW	6.666666666666667
T23HYw6lta	5.0
q9jQPA6zPK	6.5
IzrLkbq1dc	4.25
veIzQxZUhF	4.0
HAMBmtKLc8	4.75
Dk10QugVHb	5.75
epFk8e470p	1.6666666666666667
3mDe5o24BM	5.333333333333333
xvhjRjoFCN	4.333333333333333
kwn9ySjbc1	5.333333333333333
Y3wpuxd7u9	6.25
LY1eOfqU16	3.6666666666666665
scFfMOOGD8	4.25
yhvtZdqBNm	4.75
8WH6ZlDad6	5.25
aup1BV78Gq	6.5
LjivA1SLZ6	6.0
vZ6r9GMT1n	5.75
02f3mUtqnM	5.75
3cuJwmPxXj	8.0
wmq67R2PIu	3.5
yZBpnKpBCw	4.5
ck4SG9lnrQ	6.333333333333333
j5JvZCaDM0	7.5
tKu7NNu0Yq	4.0
EraNITdn34	5.666666666666667
S5EqslEHnz	5.6
1P92J25hdf	2.6
7JRbs3i9Ei	4.333333333333333
2LhCPowI6i	2.3333333333333335
vst5P4Pve2	4.666666666666667
kMp8zCsXNb	6.333333333333333
eJ0dzPJq1F	7.25
L9kwewFGQZ	4.6
0uUASYeXav	4.75
tuzTN0eIO5	7.0
ynguffsGfa	6.333333333333333
Zh047FhXqI	4.25
gqtbL7j2JW	5.0
LSxE03S4fp	4.75
mWf3RGc6HG	4.0
Y3NBqtrQat	5.5
TCJbcjS0c2	5.833333333333333
G3OCarOfxx	4.8
2bF381xEke	3.0
ZMjflI1aL0	4.333333333333333
qW9GVa3Caa	3.6666666666666665
vtyasLn4RM	5.75
eKGEsFdpin	3.6666666666666665
LYG6tBlEX0	7.333333333333333
HRkyLbBRHI	6.333333333333333
B5CgCJY2po	4.75
VeFmnRmoaW	5.0
vfHISoWo2m	4.0
OwtMhMSybu	7.333333333333333
FNCFiXKYoq	3.0
8oUF3uGIVo	4.0
fcZ9VadFd5	6.0
w8JizpeY4y	6.0
lQgm3UvGNY	5.0
T1Y2KmVtUn	6.5
EG68RSznLT	5.666666666666667
ro4CgvfUKy	6.6
UpgRVWexaD	7.0
Mkdwvl3Y8L	4.0
iTFdNLHE7k	6.75
HdAoLSBYXj	6.0
9DvDRTTdlu	5.5
LxCPyLREX5	4.666666666666667
8FHWkY0SwF	5.0
dn87xnULwF	5.0
lWXedJyLuL	5.666666666666667
cJs4oE4m9Q	8.0
YhNXGWVH1N	5.0
Op1XmdxFk8	4.75
7v3tkQmtpE	5.25
R7rZUSGOPD	6.5
2h3m61LFWL	4.25
EOTgj37XNM	5.0
nrDRBhNHiB	4.5
lgmCGI2IpI	4.5
Gny0PVtKz2	4.666666666666667
7iCUSBlOgh	5.2
d2TOOGbrtP	5.0
XaqaitclOA	5.0
5ZWxBU9sYG	4.25
Pa6SiS66p0	4.333333333333333
Xd46Q82QEO	5.0
tB7p0SM5TH	4.666666666666667
JGP1GlTnLF	4.5
1dY11GyZdp	4.666666666666667
dxI1HLatWw	6.25
N134PpnlKs	4.0
1yll8U12GT	3.6666666666666665
CJnyR3M6Oh	5.0
i43XCU54Br	5.5
x6gnuUXpxM	4.0
sFQe52N40m	5.25
8p3fu56lKc	6.0
yYylDyLnzt	3.0
KIq6p9iv2q	5.75
KskgLM728l	5.5
ZS6lgCLr2B	6.75
dVq2StlcnY	5.75
om5z1n0mXA	6.0
MBIGXMT0qC	5.0
TJ2PQ9QaDF	5.6
fMzO6vcmhy	4.25
Lxc4nBkJuq	5.0
xuY33XhEGR	8.0
THUBTfSAS2	7.5
DKfcxPxunu	5.75
FDb2JQZsFH	6.8
er7VhmqZEA	4.0
JzAuFCKiov	5.5
SKfBx2rv2c	5.0
RR70yWYenC	6.25
2iGiSHmeAN	6.5
BIglOUjfXX	4.0
q6WtaLj8O1	3.0
95joD3Yc5t	4.75
FFvCjbhpDq	5.0
Ki39vo5x1T	5.5
5jWsW08zUh	5.75
OVPoEhbsDm	4.666666666666667
pNfniUgXJt	4.5
3ZqKxMHcAg	5.333333333333333
JKpk2p4O99	5.25
JshLcbPI9J	5.0
JSS9rKHySk	6.8
ZS4m74kZpH	6.5
EwAGztBkJ6	4.0
KqTzfiNjWU	2.0
8T7m27VC3S	4.0
mYWsyTuiRp	7.0
K9sVJ17zvB	5.25
SIZWiya7FE	6.0
t3vnnLeajU	5.25
6W35Wcs077	6.25
ox2ATRM90I	6.2
NvJxTjTQtq	6.0
U9NHClvopO	4.75
i9Vs5NGDpk	7.5
70A6oo3Il2	4.333333333333333
zUDbPgskDS	3.25
iPWxqnt2ke	6.5
sDmjlpphdB	4.75
uvZDQvjULn	6.0
y2D8aW4son	4.0
Lv9KZ5qCSG	5.5
13D1zn0mpd	5.666666666666667
zmJDzPh1Dm	6.666666666666667
HXu7oYPOhg	4.0
j4VMrwgn1M	6.75
bm1JVsVZVu	6.0
VDkye4EKVe	3.0
We6kIyBOMp	3.6666666666666665
mIQ2puu82H	5.5
9Kgnvknvwd	5.0
WpMHBIYsUf	5.0
jzdQPKgIWA	4.75
zAdUB0aCTQ	6.2
FDve8qGH3M	5.0
Ai4L058yoO	4.5
ym0ubZrsmm	5.333333333333333
lvjz7Bm3Ea	3.75
QhoehDVFeJ	5.75
YEhQs8POIo	6.25
XCVuT5Stl5	5.25
5COCYDObes	5.0
QhYNXVcZYz	3.6666666666666665
pdJXYfJjz9	6.2
4kJfWZChJI	5.0
ecbRyZZmKG	5.25
Go33RnNiVH	4.0
wDd4Zcnc08	5.0
1Wi0Ys33Nm	6.25
xU0XRbn3b5	6.0
i6JcQpiFdR	6.0
A0DI5v6m8O	5.5
HM2E7fnw2U	4.5
rIx1YXVWZb	5.5
36L7W3ri4U	7.0
9OevMUdods	6.75
bA5o5eZplk	5.166666666666667
A6juYCULJO	6.0
ypAT2ixD4X	5.5
RzY9qQHUXy	6.75
Wgb8tuu5BI	3.6666666666666665
wCUw8t63vH	6.8
MCNqgUFTHI	6.333333333333333
9bmTbVaA2A	5.75
yqAToOgxgf	5.0
TJNCnkDRkY	5.25
92yrETgM6G	4.0
lWe3GBRem8	6.0
eVpjeCNsR6	5.6
5ep85sakT3	6.0
tr0KidwPLc	7.333333333333333
A81iom2Y41	6.25
pJBSzGmb9a	4.25
ZTssMmhC2X	6.4
oxjeePpgSP	5.75
VyWv7GSh5i	2.75
hz9TMobz2q	4.25
E78OaH2s3f	8.0
tnAPOvvNzZ	5.5
TDxtP8nxkh	4.0
5GX6s5TpmV	3.75
IsGsv8qEHp	5.0
ByR3NdDSZB	7.0
tsE5HLYtYg	6.5
5BCFlnfE1g	6.75
z7usV2BlEE	5.5
DiWRG9JTWZ	7.0
ufvwhR3XmN	3.75
5sixirvG0I	5.333333333333333
9vZ8UjP2Mz	5.0
G1DoOVM3xZ	5.25
HHbRxoDTxE	6.333333333333333
mF3cTns4pe	7.0
qaKRfobbTg	6.0
V7uPprVelO	5.5
lebNJk3ul9	3.8
WtHKqtHVXo	4.0
hac6DzbMa7	4.5
Qwq4cpLtoX	5.5
2zoi9YI21Y	3.6666666666666665
cLqCZ740vw	5.25
AZVmYg3LvS	4.5
b8hRudcKQ3	3.5
wOMy6J8epf	3.25
nJnky5K944	6.666666666666667
WSsP7W8tqN	4.2
p7iVaVidha	5.333333333333333
scxDIx6StY	3.4
Cqrv7Sve7g	6.0
8F6bws5JBy	6.0
5bNYf0CqxY	6.75
Gf4KZIqLHD	5.5
NY3HzOOL3u	4.0
2DJUXmHZ2O	4.75
ERTp3iQWPW	2.5
NY3wMJuaLf	6.0
hRbLHpLAy4	4.0
FeqxK6PW79	4.75
FNq3nIvP4F	5.5
FiQRgzKl64	4.5
5KcFkhEj4x	4.75
P2Fjm0nIit	4.333333333333333
vEEWhGjx0M	5.0
CThn4xaLDT	4.0
nATTIkte9f	4.75
NX0eNGXezp	5.0
G2Lnqs4eMJ	2.5
qhAx0fU9YE	5.5
nkUQPOwYy0	5.0
wxClzZdjqP	3.5
VJvbOSXRUq	5.75
kNGxg8shA1	5.5
jrm33chK71	5.6
4Ay23yeuz0	6.75
o8tjamaJ80	7.333333333333333
pBxeZ6pVUD	6.0
KEpR8hFzvO	5.0
htEL8LrrVe	4.75
c8UABqZfld	3.6666666666666665
Ts95eXsPBc	7.0
3GDKJSQnW2	5.0
7U5QE9T4hI	5.333333333333333
xAqcJ9XoTf	6.0
sawjxRnVpF	4.5
dRel8fuUK4	6.0
p5oXp5Kvq5	4.0
HiTg16qhxp	5.5
VzPGV19Bnp	4.75
jvtmdK69KQ	6.0
SQGUDc9tC8	6.8
xCawdgA8Qr	4.2
vW1SkPl4kp	5.666666666666667
vSwu81S33z	6.0
7mR83Q12cJ	4.75
B6pQxqUcT8	7.5
RR8y0WKrFv	6.6
KOUAayk5Kx	5.0
Rnxam2SRgB	4.75
SdUUyqakLl	6.0
02Ug9N8DCI	3.5
nr0w6CH7v4	4.25
AssIuHnmHX	7.0
4zZFGliCl9	6.4
X41c4uB4k0	6.5
mvGa1ikBD3	4.25
1WSd408I9M	1.0
bNt7oajl2a	8.0
6CGBfHtFRM	5.2
Z9AZsU1Tju	6.2
hF8jnnexSB	5.75
7avlrpzWqo	6.0
bDooTVT4t2	3.0
ntSP0bzr8Y	3.0
Uj2Wjv0pMY	4.333333333333333
639DcBewcJ	3.25
PYDOCManeN	4.6
kaZAKvjLro	3.5
9m02ib92Wz	6.0
RfCGvKBmMq	5.75
iUD9FklwQf	5.25
I2mIxuXA72	4.75
lNCnZwcH5Z	5.75
kT0vIJA8CT	5.0
G2cG3mQqop	7.0
pNlntv7A9X	5.0
xHmCdSArUC	5.666666666666667
6bcAD6g688	5.75
mH3yfzIPsL	5.0
xpyBQn6gJY	3.6666666666666665
ZuflmOaxb7	4.75
43cYe4oogi	6.25
kxgSlyirUZ	7.5
OhTzuWzO6Q	4.75
RSincg5RBe	5.25
B5kAfAC7hO	5.333333333333333
MNShbDSxKH	5.75
RqUMWdDg52	4.25
IcVNBR7qZi	6.25
2ov9RiAkxE	4.5
RFJGFrMvYj	1.5
yINucFNbcZ	4.833333333333333
mnHpxTxnYg	5.25
qoHeuRAcSl	7.333333333333333
A7t7z6g6tM	6.0
5o9G4XF1LI	6.25
xCRr9DrolJ	6.25
HKV45Y0rFz	4.75
gBV21wK07P	3.5
qPloNoDJZn	5.333333333333333
9528xxcT7h	6.5
L9U5MJJleF	6.0
1vrS1zwekw	6.25
duBCwjb68o	5.5
V01FPV3SNY	5.333333333333333
Rriucj4UmC	3.6666666666666665
YPOcBR9h2a	4.0
9nT8ouPui8	4.8
kDoKXaucJV	4.75
1iKydVG6pL	4.25
2JF8mJRJ7M	5.75
6uUmpPvqUU	5.0
Wure6HljpJ	3.6666666666666665
DFTHW0MyiW	7.0
eY7sLb0dVF	6.25
yxKZGQLzOP	6.5
HSKaGOi7Ar	8.5
svSWP21tdp	3.0
Pe2lo3QOvo	6.25
oxEER3kZ9M	4.75
OlwW4ZG3Ta	4.75
f77r0cBc4l	4.0
EBUoTvVtMM	5.5
L7LwHpjMTQ	5.0
eFWG9Cy3WK	6.333333333333333
AY9KyTGcnk	7.25
ekdurSMmbH	5.0
jw8EoY1FvF	4.0
xle26hcxHh	5.0
SHUQtRK0eU	6.666666666666667
zkVm3JqJzs	6.5
eS0qCQDrkG	3.25
ZyH5ijgx9C	5.75
NvSwR4IvLO	4.666666666666667
MOmqfJovQ6	5.75
QgwAYFrh9t	5.75
oKGDfMrD4A	5.75
usmP3muXMI	4.666666666666667
bZMyHBSnEI	5.25
Y8DClN5ODu	3.4
70xhiS0AQS	4.75
B1VWS7ZRm6	5.25
i2Phucne30	7.0
XDEWIMoiNK	4.0
qJ0Cfj4Ex9	6.2
BEH4mGo7zP	5.75
ta2ctBXj1J	5.0
tDxGthJkSD	3.0
viC3cpWFTN	5.333333333333333
qH8ADnIVII	5.75
H396R79GiQ	7.0
atQqW27RMQ	4.666666666666667
k2lkeCCfRK	5.0
SirD4KYNRr	4.25
KUNzEQMWU7	7.25
tj4a1JY03u	5.5
YcM6ofShwY	6.5
kxpswbhr1r	5.75
J9wzKfgZVK	5.333333333333333
thbtoAkCe9	5.6
tVTN7Zs0ml	6.0
i5da6iedW8	4.75
s5hSp7EdL3	6.0
UfBIxpTK10	6.0
mqVgBbNCm9	5.666666666666667
YGTSLDAPqb	4.333333333333333
gEUN4FCCrS	4.75
WIGsqpZpFT	4.75
gzqrANCF4g	8.0
3oTPsORaDH	6.666666666666667
N2WchST43h	5.75
7gLfQT52Nn	5.75
vSBB2nRaoj	3.6666666666666665
poFAoivHQk	6.0
Trg9qb0d5U	3.6666666666666665
OeQE9zsztS	8.0
vJGKYWC8j8	4.0
xw29VvOMmU	6.75
MNwXif6AWA	4.25
YxvmODVWny	5.5
ViNe1fjGME	7.333333333333333
rOpK0ToM3o	4.25
PHGxChm1l5	6.333333333333333
cHy00K3Och	2.5
oOGqJ6Z1sA	6.333333333333333
RDSj6S8WJe	5.8
rDIqMB4mMg	4.75
mjDROBU93g	4.5
W2HJKGnb5y	3.5
kJ0qp9Xdsh	6.5
L76lvHZqeS	4.4
u4FiXrH09F	4.75
SMZGQu6lld	3.6666666666666665
ndRkLsoQ1Q	3.75
ZuZujQ9LJV	6.25
3GunDQNKFJ	4.75
WrEFIbrVg9	3.75
OyIzNLAQfE	4.75
4olqbTBt1Y	6.4
sRyGgkdQ47	5.25
nFI3wFM9yN	6.0
5Nn2BLV7SB	7.0
KbetDM33YG	8.0
BAX3NXJ6vU	5.333333333333333
NltzxpG0nz	5.5
C371MUzjBl	6.25
lgvOSEMEQS	3.6666666666666665
J0qgRZQJYX	3.0
qOgLmcJxxF	5.75
xx05gm7oQw	5.0
TjhUtloBZU	8.5
Bl8u7ZRlbM	6.25
vE8Vn6DM0y	4.666666666666667
IRcv4yFX6z	8.0
8oZf2SlXEY	4.333333333333333
TilcG5C8bN	6.5
x2rZGCbRRd	5.5
bDZCBjVgKW	4.0
KJHUYWviZ6	4.5
UqEI76CKgO	3.6666666666666665
I09JonzQJV	4.0
1vqHTUTod9	5.0
uRhRDpsCO2	4.75
CfXh93NDgH	6.0
t84UBRhhvp	4.75
7ipjMIHVJt	5.25
PQStRgYfuJ	5.4
wabp68RoSP	3.75
usrChqw6yK	6.0
DQCZiKb3Uy	5.5
7vzyqs8UbA	5.666666666666667
Mhu9iNGKqP	4.5
SWRFC2EupO	5.5
lKxL5zkssv	6.333333333333333
plmBsXHxgR	6.25
2GJm8yT2jN	5.666666666666667
zMPHKOmQNb	8.0
Te5v4EcFGL	6.0
HjfvnxaU5k	3.0
71kocBuhNO	5.4
xVlcbh0poD	5.25
0Y26tFG3WF	3.6666666666666665
GURqUuTebY	6.25
oTRwljRgiv	7.0
98g9NdJPxm	4.333333333333333
v8jdwkUNXb	5.0
z9Xb6fADe4	4.0
rO8QOHrCeA	4.5
iX1RjVQODj	7.0
HxHrRUHMOD	5.0
JDp3AQ2elP	5.0
h8GeqOxtd4	6.25
v675Iyu0ta	5.6
b9aCXHhdbv	4.5
iTddgL0lTQ	3.75
SJZL5w4Iez	3.75
84Hk01tFKq	5.75
xTFgpfIMOt	5.666666666666667
cI7WAadODh	4.0
FMsmo01TaI	4.333333333333333
5zwrpqYIK5	3.5
m0x0rv6Iwm	6.25
Yr4RgiZ7P5	5.25
XVhm3X8Fum	6.666666666666667
J7AwIJvR3d	3.75
QHzzAU7Qf9	6.0
jLIUfrAcMQ	5.75
22OTbutug9	6.25
YH3tFtwuzb	5.4
BjG6McP5nA	6.333333333333333
mM7VurbA4r	6.666666666666667
rM9VJPB20F	6.25
RTL8fWgJaS	4.75
IYxDy2jDFL	7.2
b3KgHQos7P	4.75
WyEdX2R4er	8.0
uNrFpDPMyo	8.0
I0gwsdSgsk	5.0
FvfhHucpLd	3.6666666666666665
ORUiqcLpV6	6.0
8jKuUHsndT	5.5
z6n1fKMMC1	6.75
NGVljI6HkR	3.6666666666666665
fe8CzLTMG1	4.75
MCjVArCAZ1	4.5
ESSqkWnApz	4.25
fmoknhh7CH	5.2
506Sxc0Adp	4.0
aAEBTnTGo3	4.75
EpVe8jAjdx	8.5
w9tc699w3Z	7.0
3ZWdgOvmAA	5.0
C36v8541Ns	6.5
uf5EAGmkrN	5.5
xnhvVtZtLD	6.5
1XReHUSUp9	5.5
JAKcnjzQI3	5.25
0BqyZSWfzo	8.0
3UWuFoksGb	5.5
y3qpL2Ioys	4.75
rvUq3cxpDF	7.5
oaTkYHPINY	5.0
t8eO0CiZJV	6.4
EnXJfQqy0K	6.5
TTonmgTT9X	6.6
IzqZbNMZ0M	6.25
EsiU7bNabf	4.0
pB9XVRGVu0	5.75
2FAPahXyVh	4.75
68k0KcHFrW	5.666666666666667
WNSjteBJd9	5.333333333333333
gZRfDWLlGY	4.333333333333333
3xHDeA8Noi	7.5
yRrPfKyJQ2	6.0
iHcTLIor0m	6.5
Jhu4dQv5rY	4.666666666666667
MVe2dnWPCu	7.5
bLpUtGyf9g	5.75
cWiEN1plhJ	5.0
PCm1oT8pZI	5.75
L6L1CJQ2PE	6.75
RRKggDJxo2	4.25
RwI7ZEfR27	6.0
wOb0xFwdpr	3.5
VTF8yNQM66	6.25
CtiFwPRMZX	5.0
1NHgmKqOzZ	6.333333333333333
r9FsiXZxZt	6.666666666666667
tI3eqOV6Yt	5.0
760br3YEtY	5.6
J1djqLAa6N	6.5
ONhLaNbxVV	5.75
jYsowwcXV1	4.5
zMvMwNvs4R	6.0
97Dl82avFs	6.333333333333333
X2gjYmy77l	4.0
1YPfmglNRU	6.75
BxPqibGUPR	3.0
uBpSkFGVQU	3.6666666666666665
ZSD3MloKe6	6.0
sb0ojNl7F6	5.0
mGHJAyR8w0	6.5
dALYqPm9gW	4.75
SZErAetdMu	3.0
5eLgTLusaR	4.5
z3L59iGALM	7.5
O1lR4vSw5x	4.666666666666667
rzF0R6GOd4	8.0
mliQ2huFrZ	7.25
eJHnSg783t	6.5
yV6wwEbtkR	6.666666666666667
RIu5lyNXjT	6.666666666666667
wUaOVNv94O	4.0
pzpWBbnwiJ	5.25
osoWxY8q2E	7.333333333333333
Io0Q37X5fP	5.0
KsUh8MMFKQ	8.0
L4nOxziGf9	6.0
eojWsJQ2fe	4.75
LWuYsSD94h	6.0
6ssOs9BBxa	4.75
EHKS0oXuku	3.8
i4eDGZFcva	4.8
Zap3nZhRIQ	3.0
0VKEJKKLvr	3.0
jnZtTUdWyi	4.75
REKRLIXtQG	5.0
5tGGWOijvq	6.5
e0kaVlC5ue	5.4
fZZ4ubttru	5.5
smy4DsUbBo	6.0
LyNsMNNLjY	4.25
0kvrymILfy	5.25
g0mlwqs8pi	6.5
71mqtQdKB9	6.6
7erlRDoaV8	7.5
6tazBqPem3	3.6666666666666665
GOiEdLIgVF	3.6
SznHfMwmjG	3.5
Uavy4DLrXR	5.75
H8CtXin7mZ	5.25
2gwo9cjOEz	6.0
zamGHHs2u8	5.75
Vaf4sIrRUC	4.75
g16vmAtJ8x	6.0
IHmmnNvU2U	5.0
ky2JYPKkml	3.0
DQTxr8JtPX	4.25
zeobgjmUCc	1.0
8gZtt8nrpI	5.5
dsd04MYKax	4.8
UCfz492fM8	6.666666666666667
HCCkCjClO0	3.0
rIt0sJsZw9	4.25
aiPcdCFmYy	5.0
LY3ukUANko	6.333333333333333
rYyu3jpk8z	4.8
ta26LtNq2r	8.0
2kvDzdC5rh	4.4
Tj3xLVuE9f	6.8
sehRvaIPQQ	5.5
vFfMsKjqaH	4.25
xhCZD9hiiA	6.0
ze7DOLi394	7.5
DASh78rJ7g	7.333333333333333
kOBkxFRKTA	6.2
fkrYDQaHOJ	5.5
ROxsH4rMe4	4.2
53gU1BASrd	4.5
tcFcKyJgRM	5.0
EvRZ68ObgW	3.75
aKivEaIbN2	4.666666666666667
MFCjgEOLJT	5.75
nUBLhhVM1l	6.333333333333333
gTWaUlxxWi	4.0
OMVFYTgj0H	3.6666666666666665
ut9aUpFZFr	4.666666666666667
oAMArMMQxb	6.25
xh0XzueyCJ	5.75
GicZtgSlJW	5.0
dl34rOnbqJ	4.4
UB03wcP8RH	5.25
4KqkizXgXU	8.0
SkETBJRKH7	5.25
a745RnSFLT	7.5
Naiy1jf8UA	6.0
GwBTlCIGs5	5.0
YikB42Oyaw	4.75
dLrhRIMVmB	8.0
DuQkqSe9en	5.75
2uHTuvDkLZ	4.25
D6pHf8AiO7	4.25
xXtD9P2lvH	5.75
1mjsP8RYAw	6.0
0w42S2Gp70	5.333333333333333
ZhY1XSYqO4	5.25
d98CzL5h0i	4.75
rhaQbS3K3R	6.25
xtOydkE1Ku	6.0
zbOSJ3CATY	6.0
4SrzKsJocx	3.8
